2025-07-18 08:12:00	187GFQ	14097074	-20	0	OL11	33	FR5DN	LG78qs	7016	231	1
2025-07-18 08:02:00	157JAU	14097073	-24	0	MP31	0	FR5DN	LG78qs	9255	191	1
2025-07-18 05:32:00	1U7VYG	14097076	-16	0	JG59	20	FR5DN	LG78qs	4600	99	1
2025-07-18 05:22:00	1Q7NTT	14097066	-22	0	KM90	57	KC8COM	JG87ql	11966	337	1
2025-07-17 13:02:00	1O7YSE	14097072	-22	0	LO71	60	A2NEW	KG25xj	9008	215	1
2025-07-17 12:52:00	1M7CLP	14097072	-24	0	LQ04	37	A2NEW	KG25xj	11071	202	1
2025-07-17 12:42:00	1J7EPX	14097076	-22	0	NB09	0	A2NEW	KG33xv	6171	297	1
2025-07-17 12:32:00	1E7WMB	14097076	-24	0	MP55	7	A2NEW	KG33xv	10824	220	1
2025-07-17 12:22:00	1C7AEW	14097072	-21	0	MM10	17	A2NEW	KG44di	7311	217	1
2025-07-17 12:12:00	197DYF	14097076	-24	0	NL61	13	ZS6GL	KG33xv	8867	238	1
2025-07-17 12:02:00	167HRN	14097078	-22	0	NL60	50	A2NEW	KG25xj	8808	238	1
2025-07-17 11:52:00	137LKX	14097078	-19	0	NO88	50	A2NEW	KG25xj	11291	241	1
2025-07-17 11:42:00	107PEH	14097079	-24	0	NB35	20	A2NEW	KG25xj	6532	292	1
2025-07-17 11:32:00	1W7SXY	14097079	-23	0	MP46	3	A2NEW	KG25xj	10751	219	1
2025-07-17 11:22:00	1T7WRJ	14097079	-27	0	LF87	20	A2NEW	KG25xj	3140	278	1
2025-07-17 11:02:00	1O7EED	14097079	-26	-1	MB39	60	A2NEW	KG25xj	5736	310	1
2025-07-17 10:52:00	1L7HXO	14097079	-26	0	MP54	43	A2NEW	KG25xj	10638	220	1
2025-07-17 10:32:00	1F7PKG	14097037	-27	0	OA50	17	ZS6EMS	KG43ev	7098	277	1
2025-07-17 10:12:00	197WXA	14097070	-22	0	OO47	20	A2NEW	KG25xj	12195	259	1
2025-07-17 10:02:00	167ZBH	14097077	-26	0	LI96	37	A2NEW	KG25xj	4239	233	1
2025-07-17 09:22:00	1R7PGY	14097063	-24	0	PA30	23	ZD7GB	IH74da	8267	227	1
2025-07-17 06:02:00	147JCX	14097036	-27	0	FL40	23	ZS6EMS	KG43ev	11893	112	1
2025-07-16 16:32:00	1A7OGK	14097064	-21	0	LM80	37	DP0GVN	IB59ui	12347	199	1
2025-07-16 14:32:00	1M7WZJ	14097065	-18	0	ML86	43	DP0GVN	IH74da	12602	252	1
2025-07-16 14:22:00	1I7OUY	14097064	-15	0	LF10	57	DP0GVN	IH74da	5373	285	1
2025-07-16 14:12:00	1E7GQN	14097065	-22	0	ML77	53	DP0GVN	IH74da	12635	252	1
2025-07-16 14:02:00	1B7KIQ	14097065	-22	0	MB69	13	DP0GVN	IH74da	7915	275	1
2025-07-16 13:52:00	157OSN	14097064	-21	0	NI27	60	PY2GN	IH74da	14214	254	1
2025-07-16 13:42:00	117GOD	14097064	-17	0	NE56	37	DP0GVN	IH74da	9314	254	1
2025-07-16 13:32:00	1V7ZZA	14097064	-19	0	OK61	40	DP0GVN	IH74da	13393	258	1
2025-07-16 13:22:00	1R7RUN	14097063	-20	0	NL46	3	DP0GVN	IH74da	13039	258	1
2025-07-16 13:12:00	1L7XSG	14097065	-22	0	ML86	30	DP0GVN	IH74da	12602	252	1
2025-07-16 13:02:00	1H7PNT	14097065	-17	0	OE07	7	DP0GVN	IH74da	10117	247	1
2025-07-16 12:52:00	1D7HJI	14097064	-23	0	OA44	37	DP0GVN	IH74da	8443	244	1
2025-07-16 12:42:00	197ATY	14097064	-22	0	NH92	10	DP0GVN	IH74da	10962	250	1
2025-07-16 12:32:00	147SPL	14097065	-21	0	NI09	53	DP0GVN	IH74da	9925	254	1
2025-07-16 12:22:00	107MAC	14097064	-21	0	OO67	60	DP0GVN	IH74da	16971	286	1
2025-07-16 12:12:00	1V7DVX	14097064	-22	0	OL05	27	DP0GVN	IH74da	13377	262	1
2025-07-16 12:02:00	1Q7XGN	14097064	-18	0	NO90	43	DP0GVN	IH74da	15814	271	1
2025-07-16 11:42:00	1I7IMR	14097063	-27	0	MP66	30	DP0GVN	IB59ui	16420	218	1
2025-07-16 11:22:00	1B7HFT	14097064	-26	0	OA61	53	DP0GVN	IB59ui	2242	235	1
2025-07-16 11:14:00	1V7GNV	14097068	-22	0	IH27	3	LU3DJ	FF91xd	5299	228	1
2025-07-16 10:44:00	1U7GJS	14097066	-24	0	IH27	3	LU3DJ	FF91xd	5299	228	1
2025-07-15 17:34:00	1X7ATW	14097069	-21	0	HI50	7	LU3DJ	FF91xd	4487	218	1
2025-07-15 16:12:00	1O7QUV	14097065	-24	0	NB48	10	PT2FHC	GH64cg	9785	221	1
2025-07-15 15:52:00	1L7WDE	14097064	-26	0	MM32	50	PT2FHC	GH64cg	13237	269	1
2025-07-15 15:42:00	1K7LUN	14097064	-25	0	NL74	43	PT2FHC	IB59ui	16019	277	1
2025-07-15 15:32:00	1I7ZWS	14097064	-27	0	NA60	23	PT2FHC	GH64cg	8300	219	1
2025-07-15 15:22:00	1H7PNX	14097064	-28	0	MI43	47	PT2FHC	GH64cg	12627	250	1
2025-07-15 15:12:00	1H7RDA	14097064	-27	0	OE09	13	PT2FHC	GH64cg	12977	214	1
2025-07-15 15:02:00	1G7FFD	14097063	-22	0	NE40	50	PT2FHC	GH64cg	11610	223	1
2025-07-15 14:52:00	1E7UWL	14097064	-23	0	ME98	43	PT2FHC	GH64cg	11627	233	1
2025-07-15 14:42:00	1E7WLM	14097064	-23	0	ML79	33	PT2FHC	GH64cg	14002	271	1
2025-07-15 14:32:00	1D7KNP	14097064	-23	0	NE49	27	PT2FHC	GH64cg	12332	225	1
2025-07-15 14:22:00	1C7AEX	14097064	-26	0	NI03	7	PT2FHC	GH64cg	13855	246	1
2025-07-15 14:12:00	1A7OHB	14097064	-26	0	NL65	40	PT2FHC	GH64cg	15805	277	1
2025-07-15 13:52:00	197DYF	14097064	-25	0	NI12	10	PT2FHC	GH64cg	14008	244	1
2025-07-15 13:42:00	177SAK	14097063	-25	0	NE40	50	PT2FHC	GH64cg	11610	223	1
2025-07-15 13:32:00	167GCO	14097064	-24	0	MB45	27	PT2FHC	GH64cg	9076	240	1
2025-07-15 13:22:00	147UET	14097064	-23	0	LJ10	57	PT2FHC	GH64cg	10102	254	1
2025-07-15 13:12:00	147UES	14097064	-26	0	LC03	47	PT2FHC	GH64cg	8352	265	1
2025-07-15 13:02:00	137IGX	14097064	-26	0	LF57	27	PT2FHC	GH64cg	9866	252	1
2025-07-15 12:52:00	117WIW	14097064	-27	0	OA47	7	PT2FHC	GH64cg	9025	203	1
2025-07-15 12:42:00	107KLC	14097063	-26	0	OE00	37	PT2FHC	GH64cg	12137	212	1
2025-07-15 12:36:00	1B7PPQ	14097070	-21	0	HI53	0	LU3DJ	FF91xd	4752	216	1
2025-07-15 12:02:00	1V7ARX	14097062	-29	0	NL48	37	PT2FHC	GH64cg	15368	278	1
2025-07-15 11:52:00	1T7OUE	14097063	-30	0	MP86	57	PT2FHC	GH64cg	13107	297	1
2025-07-15 09:42:00	1C7AEW	14097065	-26	0	KC35	60	PT2FHC	GH64cg	7705	277	1
2025-07-14 17:42:00	1A7RLE	14097065	-19	0	KM53	13	PY2GN	GG56tv	10482	245	1
2025-07-14 17:32:00	177TPM	14097065	-18	0	JQ55	7	DP0GVN	IB59ui	16302	235	1
2025-07-14 17:22:00	167GCQ	14097066	-16	0	KM78	57	PY2GN	GG56tv	11035	248	1
2025-07-14 17:12:00	147UES	14097066	-26	0	KQ40	37	PY2GN	GG56tv	11965	250	1
2025-07-14 17:02:00	137GRT	14097065	-20	0	LI93	53	PY2GN	GG56tv	11471	244	1
2025-07-14 16:52:00	107HHA	14097065	-17	0	MH92	10	PY2GN	GG56tv	12726	233	1
2025-07-14 16:42:00	1X7VJM	14097065	-12	0	LJ02	57	PY2GN	GG56tv	10048	247	1
2025-07-14 16:32:00	1W7HWN	14097065	-22	0	LF58	43	PY2GN	GG56tv	9510	246	1
2025-07-14 16:22:00	1U7UJQ	14097065	-18	0	NL41	0	PY2GN	GG56tv	15637	259	1
2025-07-14 16:12:00	1T7ILT	14097064	-21	0	OD75	20	PY2GN	GG56tv	11238	196	1
2025-07-14 16:02:00	1Q7JBA	14097064	-20	0	OA48	10	PY2GN	GG56tv	8312	202	1
2025-07-14 15:52:00	1O7VOC	14097064	-13	0	OH46	43	PY2GN	GG56tv	15254	211	1
2025-07-14 15:42:00	1O7TZA	14097064	-14	0	MM16	37	PY2GN	GG56tv	13361	262	1
2025-07-14 15:32:00	1N7IBE	14097065	-17	0	LQ01	53	PY2GN	GG56tv	12413	262	1
2025-07-14 15:22:00	1K7IQL	14097065	-14	0	LM66	3	PY2GN	GG56tv	12482	257	1
2025-07-14 15:12:00	1I7VDK	14097065	-14	0	LC13	40	PY2GN	GG56tv	7720	259	1
2025-07-14 15:02:00	1H7JFQ	14097066	-18	0	KQ51	20	PY2GN	GG56tv	12069	252	1
2025-07-14 14:52:00	1F7VSS	14097065	-13	0	LM48	23	PY2GN	GG56tv	12191	256	1
2025-07-14 14:42:00	1C7WIA	14097065	-17	0	ME87	47	PY2GN	GG56tv	10818	229	1
2025-07-14 14:32:00	1B7IVA	14097065	-18	0	LJ12	23	PY2GN	GG56tv	10252	247	1
2025-07-14 14:22:00	197VIC	14097065	-17	0	LQ10	57	PY2GN	GG56tv	12470	263	1
2025-07-14 14:12:00	187JKG	14097065	-16	0	LI86	3	PY2GN	GG56tv	11412	245	1
2025-07-14 14:02:00	157JZM	14097065	-19	0	MM08	10	PY2GN	GG56tv	13216	262	1
2025-07-14 13:52:00	137WMJ	14097065	-16	0	LB52	23	PY2GN	GG56tv	7723	256	1
2025-07-14 13:42:00	107XBU	14097052	-19	0	LI77	27	LU3DJ	GG56tv	11957	246	1
2025-07-14 13:32:00	1Y7LEG	14097051	-17	0	KG25	53	LU3DJ	GG56tv	7918	254	1
2025-07-14 13:22:00	1W7XRE	14097066	-21	0	KH93	53	PY2GN	GG56tv	9031	248	1
2025-07-14 13:12:00	1T7YGN	14097066	-22	0	LA10	43	PY2GN	GG56tv	7440	268	1
2025-07-14 13:02:00	1S7LKA	14097065	-23	0	KQ20	43	PY2GN	GG56tv	11827	247	1
2025-07-14 11:04:00	1V7HXU	14097067	-20	0	HI58	13	LU3DJ	FF91xd	5209	213	1
2025-07-14 10:36:00	1Q7YXG	14097070	-19	1	HI58	0	LU3DJ	FF91xd	5209	213	1
2025-07-14 10:34:00	1V7FXW	14097070	-20	3	HI58	13	LU3DJ	FF91xd	5209	213	1
2025-07-13 20:02:00	1D7HJM	14097064	-22	0	LB97	0	LU8MIL	FF57nd	7643	225	1
2025-07-13 19:42:00	177HPG	14097064	-27	0	MP57	33	LU8MIL	FF57nd	15382	305	1
2025-07-13 18:42:00	1U7KXE	14097051	-22	0	NA89	13	LU3DJ	GH64cg	9126	214	1
2025-07-13 18:32:00	1R7NBM	14097051	-23	0	NL49	0	LU3DJ	GH64cg	16996	279	1
2025-07-13 18:22:00	1P7ZOO	14097065	-28	0	NA89	13	PT2FHC	GH64cg	9126	214	1
2025-07-13 18:12:00	1N7BSX	14097051	-22	0	NL76	37	LU3DJ	FF91xd	18302	242	1
2025-07-13 18:02:00	1L7OFZ	14097065	-27	0	NL50	3	LU8MIL	FF57nd	17592	231	1
2025-07-13 17:54:00	1Z7AQL	14097060	-23	0	HJ50	13	EA1FAQ	IN71pn	5180	25	1
2025-07-13 17:52:00	1K7CIC	14097065	-25	0	MP44	10	PY2GN	GG56tv	13612	285	1
2025-07-13 17:02:00	187HVG	14097065	-26	0	LI86	3	PY2GN	GG56tv	13035	245	1
2025-07-13 16:52:00	167VXJ	14097066	-23	0	LB78	43	PT2FHC	GH64cg	8791	253	1
2025-07-13 16:32:00	127KOT	14097067	-25	0	NL76	37	PY2GN	GG56tv	16307	268	1
2025-07-13 16:22:00	107YQY	14097066	-22	0	MO99	60	PY2GN	GG56tv	14279	291	1
2025-07-13 16:12:00	1W7ZGL	14097065	-26	0	MM08	10	PY2GN	GG56tv	15496	262	1
2025-07-13 16:02:00	1V7NIP	14097066	-26	0	NE69	13	PY2GN	GG56tv	11889	217	1
2025-07-13 15:42:00	1R7AKX	14097068	-27	0	LI77	13	LU6KK	FG75he	12907	241	1
2025-07-13 15:22:00	1M7QRK	14097066	-23	0	LB69	40	LU8MIL	FF57nd	7636	230	1
2025-07-13 15:12:00	1L7DEM	14097066	-26	0	KF81	27	LU8MIL	FF57nd	8993	235	1
2025-07-13 13:34:00	1N7ZMW	14097075	-19	0	JO31ws	10	G4LRP	IO91ta	578	265	1
2025-07-13 12:52:00	1I7WTD	14097062	-24	3	FM26db	0	WA2TP	FN30lu	581	23	1
2025-07-13 12:32:00	1I7WTD	14097062	-23	0	FM26db	0	WA2TP	FN30lu	581	23	1
2025-07-13 11:44:00	1Z7IPP	14097069	-24	0	HJ51	13	LU3DJ	FF91xd	5490	212	1
2025-07-13 10:54:00	1X7GPT	14097067	-23	0	HJ51	13	LU3DJ	FF91xd	5490	212	1
2025-07-12 20:52:00	1I7WTD	14097063	-23	-1	FM26db	0	N2HQI	FN13sa	776	355	1
2025-07-12 20:50:00	1I7CLT	14097083	5	0	FN20nh	30	WA2TP	FN30lu	166	68	1
2025-07-12 14:32:00	1N7WGW	14097063	-24	0	ML70	43	KFS/O	CM87tj	13328	16	1
2025-07-11 18:16:00	1C7QJC	14097080	-16	3	HJ38	0	EA8BFK	IL38bo	3005	39	1
2025-07-11 18:04:00	1Y7ENG	14097081	-17	0	HJ38	7	EA8BFK	IL38bo	3005	39	1
2025-07-11 17:44:00	1T7GNG	14097081	-20	0	HJ38	7	EA8BFK	IL38bo	3005	39	1
2025-07-11 17:14:00	1V7HNH	14097081	-20	-1	HJ38	10	EA8BFK	IL38bo	3005	39	1
2025-07-11 16:24:00	1Z7GNI	14097081	-23	1	HJ38	7	EA8BFK	IL38bo	3005	39	1
2025-07-11 16:06:00	1H7FND	14097081	-22	0	HJ38	0	EA8BFK	IL38bo	3005	39	1
2025-07-10 18:04:00	1W7AHM	14097081	-18	-1	HJ35	3	EA8BFK	IL38bo	3269	36	1
2025-07-10 15:24:00	1V7HIW	14097083	-21	0	HJ34	3	EA8BFK	IL38bo	3360	35	1
2025-07-10 15:16:00	1Y7UXG	14097083	-20	0	HJ34	0	EA8BFK	IL38bo	3360	35	1
2025-07-10 14:04:00	1X7HIP	14097083	-23	0	HJ34	0	EA8BFK	IL38bo	3360	35	1
2025-07-10 12:32:00	1E7DMN	14097064	-23	0	EL95	33	DP0GVN	IB59ui	12064	161	1
2025-07-10 10:54:00	1S7FHB	14097084	-20	0	HJ34	7	EA8BFK	IL38bo	3360	35	1
2025-07-10 03:38:00	1Y7DIX	14097071	-17	0	IO91kg	23	VE6JY	DO33or	6728	321	1
2025-07-09 16:04:00	1N7PWM	14097063	-27	1	CH89	30	W2NAF-3	FN21ej	7536	37	1
2025-07-09 01:42:00	1K7WWB	14097063	-17	0	HH46	57	W1CK	DN31uo	10484	312	1
2025-07-09 01:02:00	1F7KRD	14097064	-23	0	JG13	0	W1CK	DN31uo	14282	304	1
2025-07-09 00:42:00	1C7TDT	14097063	-21	0	LC13	40	W1CK	DN31uo	16856	221	1
2025-07-08 23:02:00	1W7SXU	14097063	-25	0	OE28	23	W1CK	DM13ie	16208	90	1
2025-07-08 19:52:00	137IGV	14097063	-25	0	NI05	0	W1CK	DM13ie	16308	28	1
2025-07-08 19:32:00	107NPG	14097064	-26	0	NL67	33	W1CK	DM13ie	12552	27	1
2025-07-08 18:12:00	1L7ETL	14097065	-24	0	KQ25	0	KFS/O	CM87tj	7244	332	1
2025-07-08 17:52:00	1G7WOY	14097065	-15	0	LM75	7	W1CK	DM13ie	12337	358	1
2025-07-08 17:32:00	1C7OKM	14097066	-24	0	KJ17	40	K6VZK	DM13nh	13807	319	1
2025-07-08 01:12:00	1B7GHG	14097062	-25	0	NA84	43	W1CK	DM65qe	14374	155	1
2025-07-07 18:26:00	1D7LFF	14097078	-15	0	HJ03	0	EA8BFK	IL38bo	3858	41	1
2025-07-07 18:14:00	1Y7EUR	14097077	-20	1	HJ03	10	EA8BFK	IL38bo	3858	41	1
2025-07-07 18:06:00	137OBF	14097082	-26	0	KH03	20	NI5F	EM70fu	12488	297	1
2025-07-07 00:32:00	1W7BOE	14097065	-26	0	MI80	50	AI6VN/KH6	BL10rx	14163	71	1
2025-07-06 21:12:00	1V7SBT	14097070	-22	0	NL58	30	VK5ARG	PF95ht	8583	141	1
2025-07-06 21:02:00	1U7GDW	14097063	-26	1	NE77	27	VK4EMM	QG62lr	5442	91	1
2025-07-06 01:32:00	1V7WUN	14097064	-23	0	NB41	53	ZL1KFM	RF72no	5862	95	1
2025-07-06 01:22:00	1U7HSU	14097064	-21	0	MI54	17	ZL1KFM	RF72no	10871	129	1
2025-07-06 00:52:00	1O7EDR	14097063	-26	0	LQ19	47	VK4EMM	QG62lr	13388	76	1
2025-07-06 00:02:00	1E7WLI	14097064	-18	0	LI86	43	ZL1KFM	RF72no	12198	132	1
2025-07-05 23:52:00	1D7HJA	14097064	-20	0	MF19	20	ZL1KFM	RF72no	9688	133	1
2025-07-05 23:42:00	1A7GJK	14097064	-20	0	NB07	33	ZL1KFM	RF72no	6206	107	1
2025-07-05 23:32:00	1A7BPY	14097063	-16	0	NI32	37	ZL1KFM	RF72no	9339	127	1
2025-07-05 23:22:00	187MOA	14097064	-20	0	NE61	27	VK4DL/SDR1	RF72no	6473	112	1
2025-07-05 22:42:00	107NPC	14097064	-20	0	OA31	33	ZL1KFM	RF72no	5790	69	1
2025-07-05 22:32:00	1X7WYI	14097062	-26	0	MI46	3	VK4EMM	QG62lr	9236	117	1
2025-07-05 22:22:00	1W7GHE	14097064	-17	0	MM10	3	ZL1KFM	RF72no	13844	117	1
2025-07-05 22:12:00	1U7PQE	14097063	-23	0	OA33	0	VK4EMM	QG62lr	6710	47	1
2025-07-05 22:02:00	1S7XJZ	14097064	-20	0	NI42	57	ZL1KFM	RF72no	9163	128	1
2025-07-05 21:52:00	1R7GSV	14097065	-19	0	NO88	37	VK5ARG	QG62lr	11005	146	1
2025-07-05 21:42:00	1P7OMR	14097063	-24	0	OD69	27	ZL1KFM	RF72no	5026	98	1
2025-07-05 21:02:00	1I7WSI	14097063	-20	-1	NL79	33	ZL1KFM	RF72no	11165	130	1
2025-07-05 20:52:00	1F7QZF	14097065	-19	-1	NP15	60	VK4DL/SDR1	RF72no	13833	120	1
2025-07-05 20:42:00	1E7BXF	14097063	-20	0	MJ64	10	ZL1KFM	RF72no	11384	127	1
2025-07-05 20:22:00	197BKM	14097062	-24	0	MM92	17	ZL2005SWL	RE68mx	12614	125	1
2025-07-05 20:02:00	147AHC	14097063	-23	0	IQ75	0	ZL1KFM	RF72no	15780	360	1
2025-07-05 19:22:00	1U7XNM	14097063	-22	0	LQ24	23	ZL1KFM	RF72no	15478	65	1
2025-07-05 18:46:00	1X7TTJ	14097081	-21	0	GI89	0	EA8BFK	IL38bo	4485	41	1
2025-07-05 11:26:00	1Y7PDV	14097068	-24	1	GI77	0	LU3DJ	FF91xd	4317	199	1
2025-07-05 02:42:00	117VKI	14097063	-6	0	LB92	3	VK5KJP/1	QF21eu	6060	95	1
2025-07-05 01:52:00	1W7ERN	14097068	-8	0	LQ32	37	VK5KJP/1	PF95ht	13665	101	1
2025-07-04 19:34:00	1S7AND	14097068	-22	0	GI11	10	LU3DJ	FF91xd	3386	185	1
2025-07-04 18:54:00	1R7DFV	14097068	-24	0	GI10	10	LU3DJ	FF91xd	3275	185	1
2025-07-04 14:34:00	1Z7IET	14097068	-22	0	FH99	10	LU3DJ	FF91xd	3152	178	1
2025-07-04 14:06:00	1N7MNG	14097068	-24	0	FH89	3	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:54:00	1T7HUR	14097069	-21	0	FH89	13	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:46:00	1U7MNG	14097068	-23	0	FH89	3	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:44:00	1T7GSR	14097068	-22	0	FH89	10	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:36:00	1G7HCH	14097069	-22	0	FH89	3	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:24:00	1W7EOQ	14097068	-20	1	FH89	10	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:16:00	1N7MNG	14097069	-24	0	FH89	3	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:14:00	1W7CNP	14097069	-23	0	FH89	10	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:06:00	1N7MNG	14097068	-19	0	FH89	3	LU3DJ	FF91xd	3165	175	1
2025-07-04 13:04:00	1X7BLP	14097069	-22	0	FH89	10	LU3DJ	FF91xd	3165	175	1
2025-07-04 12:56:00	1M7HCH	14097068	-21	0	FH89	3	LU3DJ	FF91xd	3165	175	1
2025-07-04 12:54:00	1T7AJP	14097068	-18	0	FH89	10	LU3DJ	FF91xd	3165	175	1
2025-07-04 04:42:00	197HBU	14097068	-18	0	LJ23	33	VK6PVL	PF95ht	10562	124	1
